pathway,pval,padj,log2err,ES,NES,size,db,leadingEdge_str,tissue,mission,glds,contrast_column,rank_sign,sign_convention
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY,0.216266173752311,0.432532347504621,0.12563992130984,-0.434111193063414,-1.20469342015925,17,mitocarta,Lactb2; Endog; Lrpprc,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS,0.597042513863216,0.796056685150955,0.066132620475844,-0.327688774036671,-0.909362661571282,17,mitocarta,Mettl15; Trmt2b; Mettl5; Rpusd3; Mrm3; Trit1,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS,0.978021978021978,1,0.051011413203915,0.188698128671664,0.563708537854786,20,mitocarta,Trmt10c; Hsd17b10; Mto1; Nsun3; Trmt1; Yrdc; Osgepl1; Trmu; Thg1l; Rpusd4; Cdk5rap1,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME,0.00635532666723314,0.0338950755585768,0.407017918923954,-0.395007390137531,-1.55670368669577,83,mitocarta,Mrpl33; Mrps21; Mrps6; Mrpl54; Mrpl57; Mrps28; Mrpl41; Mrpl11; Mrpl27; Mrpl13; Mrpl23; Mrpl28; Mrpl58; Mrpl49; Chchd1; Aurkaip1; Mrps9; Mrpl39; Mrpl34; Mrps33; Mrpl20; Mrpl12; Mrpl14; Ptcd3; Mrpl42; Mrps36; Mrps11; Mrps18a,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY,0.73394495412844,0.869860686374448,0.0559428593065705,-0.268981283521884,-0.810565642725477,24,mitocarta,Mtg1; Malsu1; Mpv17l2; Mterf1a; Ptcd3,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES,0.646153846153846,0.806913160504321,0.0707899094502623,0.295884693659806,0.883912994849042,20,mitocarta,Wars2; Sars2; Ears2; Cars2; Hars2; Yars2; Mars2; Nars2; Rars2,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS,0.856873822975518,0.979284369114877,0.0499913914024592,-0.262450551640639,-0.698432436044089,15,mitocarta,Cox14; Mrpl58; Mtif3; Mtrf1l; Gfm1; Mrrf; Tsfm,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS,5.91119863214857e-05,0.000472895890571886,0.557332238758646,-0.64290058954234,-2.09948834515318,32,mitocarta,Casp3; Cycs; Bok; Ifi27; Endog; Bcl2l1; Casp9; Bnip3l; Sphk2; Bbc3; Bik; Bax; Aifm1; Mcl1,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY,0.960954446854664,1,0.051218434854034,0.201061911297517,0.574823671720046,17,mitocarta,Nipsnap2; Fundc1; Pink1; Vps13d; Pgam5,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION,0.990583804143126,1,0.0433636987883266,-0.172541999449188,-0.459168129927274,15,mitocarta,Fis1; Stx17; Mtfr2; Spire1; Mief2; Mtfp1; Oma1; Mul1; Rab24; Slc25a46; Dnm1l; Armc10; Mff; Mief1; Mtfr1,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS,0.655616942909761,0.806913160504321,0.0614364107201271,-0.272953273774443,-0.868319244206707,29,mitocarta,Smim20; Cmc1; Cox14; Pet117; Higd1a; Cox19; Cep89; Coa8; Coa6; Cox11; Coa7; Cox16; Cox17,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS,0.207720588235294,0.432532347504621,0.128142916898415,-0.421943802406332,-1.22860645921872,21,mitocarta,Ndufaf5; Ndufaf4; Aifm1; Nubpl; Acad9; Dmac1; Tmem126a,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS,8.55961614976428e-08,1.36953858396229e-06,0.704975715167238,-0.717473424098723,-2.38388301851915,35,mitocarta,Ndufa8; Ndufs1; Ndufs4; Ndufs5; Ndufc2; Ndufs8; Ndufa12; Ndufb8; Ndufs3; Ndufa6; Ndufa11; Ndufv2; Ndufa13; Ndufs7; Ndufs6; Ndufv1; Ndufb3; Ndufc1; Ndufa5; Ndufb6; Ndufab1; Ndufb2; Ndufa9; Ndufb9; Ndufs2; Ndufb5; Ndufb11; Ndufa1; Ndufb10,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS,0.258620689655172,0.486815415821501,0.108820126769161,-0.294509158810853,-1.12253087607737,67,mitocarta,Ndufaf5; Smim20; Ndufaf4; Cmc1; Lyrm7; Cox14; Pet117; Higd2a; Aifm1; Uqcc1; Higd1a; Sdhaf4; Cox19; Cep89; Nubpl; Atpaf1; Sdhaf1; Acad9; Coa8; Fmc1; Coa6; Cox11; Uqcc3; Dmac1; Tmem126a,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_OXPHOS_OXPHOS_SUBUNITS,2.82170930300174e-14,9.02946976960557e-13,0.97599468306432,-0.712065819908507,-2.69955246264975,66,mitocarta,Cycs; Cyc1; Cox5a; Ndufa8; Ndufs1; Cox7a2; Uqcr10; Ndufs4; Ndufs5; Ndufc2; Sdhd; Uqcrc1; Uqcr11; Ndufs8; Ndufa12; Sdhb; Cox7a1; Ndufb8; Sdha; Ndufs3; Uqcrh; Ndufa6; Ndufa11; Ndufv2; Ndufa13; Ndufs7; Ndufs6; Atp5pb; Ndufv1; Cox6c; Uqcrb; Cox5b; Uqcrc2; Ndufb3; Ndufa4; Ndufc1; Cox7c; Cox6a1; Uqcrfs1; Ndufa5; Cox7b; Ndufb6; Ndufab1; Uqcrq; Cox6b1; Ndufb2; Cox8a; Cox4i1; Ndufa9; Ndufb9; Ndufs2; Ndufb5; Ndufb11; Ndufa1; Ndufb10,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES,0.518181818181818,0.753719008264463,0.0723570851036907,-0.302205781544196,-0.958904700636246,28,mitocarta,Casp3; Nln; Immp2l; Casp9,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY,0.201451905626134,0.432532347504621,0.129442887745046,-0.34442571279292,-1.20464368502842,44,mitocarta,Slc25a1; Slc25a44; Slc25a11; Slc25a3; Slc25a33; Ucp2; Slc25a45; Slc25a39; Slc25a12; Slc25a10; Slc25a28; Slc25a36; Slc25a4; Slc25a21; Slc25a22; Slc25a5; Slc25a51; Slc25a16,liver,MHU-2,GLDS-617,Stat_(Space Flight & uG)v(Ground Control & 1G on Earth),1,flight_positive
MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM,0.104033970276008,0.312101910828026,0.20207170902116,-0.427777187481598,-1.33411424778298,25,mitocarta,Hadha; Bcat2; Hmgcl; Etfdh; Ppm1k; Echs1; Ivd,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM,0.470954356846473,0.817973356628085,0.0843144320642653,-0.365492292643611,-0.981841537007062,15,mitocarta,Chdh; Etfdh; Glyat; Gcat,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM,0.0103340658449472,0.0682048345766512,0.380730400722792,-0.630650517058186,-1.71615761088143,16,mitocarta,Hadhb; Dhtkd1; Etfdh; Gcdh; Echs1; Slc25a29; Acaa2; Aadat; Aass; Hadh; Etfa; Acat1,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE,0.504201680672269,0.825151682294539,0.0813027345384498,-0.327681415619328,-0.957065807066915,20,mitocarta,Idh2; Sdha; Suclg1; Sdhd; Aco2,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM,0.834763948497854,0.945728921500761,0.0572461135202884,-0.238433314828685,-0.758988101050956,27,mitocarta,Aldh3a2; Nit1; Prdx6; Aifm2; Txnrd2,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM,0.3,0.582352941176471,0.105125131597001,0.397300268855418,1.14735493205241,22,mitocarta,Acsm2; Cyb5r3; Mpst; Bphl; Abhd10; Mgst1; Tst,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_LIPID_METABOLISM,0.650557620817844,0.858736059479554,0.062249042949858,0.291213124695796,0.856724612090749,23,mitocarta,Fasn; Cyb5r3; Echdc1; Lypla1; Slc25a1; Acss3,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION,3.56786467527552e-05,0.00117739534284092,0.557332238758646,-0.576500957307904,-2.06827446028974,44,mitocarta,Acaa1a; Decr1; Cpt1a; Acad10; Acadm; Hadhb; Hadha; Acad11; Eci2; Amacr; Acads; Slc25a20; Etfdh; Acsl1; Acadl; Echs1; Acsm5; Acaa2; Crat; Cpt1c; Acsm3; Crot,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM,0.799568965517241,0.945728921500761,0.059476028695732,-0.261230829825451,-0.788342987002528,23,mitocarta,Acp6; Stard7; Prdx6; Serac1; Pisd; Sphk2,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS,0.331896551724138,0.608477011494253,0.107140237276725,-0.362762964090479,-1.09474689061803,23,mitocarta,Grpel2; Hspa9; Glrx5; Cisd1; Isca1,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS,0.135483870967742,0.357121965486984,0.176694268938498,-0.392324535330542,-1.29255136248667,31,mitocarta,Fech; Glrx5; Cisd1; Rsad1; Isca1; Etfdh; Aifm3; Aco2; Nfu1; Abat,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING,0.609603340292276,0.858736059479554,0.0711327399327894,-0.326525336065773,-0.888557014507597,16,mitocarta,Alas1; Abcb6; Fech,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING,0.245689655172414,0.506734913793103,0.127505315300183,-0.389683312613127,-1.17598717906206,23,mitocarta,Ak4; Ak2; Guk1; Tk2; Suclg1,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM,0.973584905660377,0.975103734439834,0.0442407423477375,0.193075810468856,0.557579495326429,22,mitocarta,Fpgs; Amt; Mto1; Mthfsl; Sfxn1,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES,0.888412017167382,0.945728921500761,0.0543434390269162,-0.226988057314421,-0.722555212999921,27,mitocarta,Mrm1; Fastkd1; Mrps9; Ddx28; Fastkd5; Trub2; Grsf1; Ptcd1; Rpusd4; Fastk; Rpusd3; Trmt10c,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY,0.140684410646388,0.357121965486984,0.161978948883402,0.48420723616029,1.32069303674806,17,mitocarta,Rexo2; Pnpt1; Fastkd2; Endog; Slirp; Pde12; Lactb2; Supv3l1; Mtpap,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS,0.560924369747899,0.841386554621849,0.0756946307932749,-0.329368197904614,-0.90703297442888,17,mitocarta,Mrm1; Mettl17; Ngrn; Trub2; Trmt2b; Myg1; Rpusd4; Trit1; Rpusd3,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS,0.798479087452472,0.945728921500761,0.0536769600638126,0.273874235748713,0.775526961885732,20,mitocarta,Trmt5; Dus2; Mto1; Thg1l; Cdk5rap1; Pus1; Hsd17b10; Trmt1,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME,0.000384356304757404,0.00634187902849717,0.49849310876659,0.456588050208258,1.77785558329305,83,mitocarta,Mrpl4; Mrps28; Mrpl54; Mrpl36; Mrpl16; Gadd45gip1; Mrps27; Mrpl57; Mrps21; Mrps11; Mrpl2; Mrps5; Aurkaip1; Mrpl39; Mrps22; Mrps10; Mrpl58; Mrps15; Mrpl21; Mrpl10; Mrps25; Mrpl22; Mrpl52; Mrpl33; Mrpl47; Mrpl42; Mrpl34; Mrps33; Mrpl49; Mrps14; Mrps36; Mrps18b; Mrpl51; Mrps2; Mrpl20; Mrps34; Mrpl45; Mrpl1; Mrpl55,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY,0.833333333333333,0.945728921500761,0.0559428593065705,-0.243300171401741,-0.755594574292108,24,mitocarta,Mtg1; Mettl17; Ngrn; Ybey; Rbfa; Ddx28; Mpv17l2; Mief1; Grsf1,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES,0.0798479087452472,0.263498098859316,0.219250346703755,0.507909425447552,1.43824209149735,20,mitocarta,Lars2; Cars2; Tars2; Qrsl1; Wars2; Aars2; Sars2; Nars2; Yars2; Pars2; Iars2,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS,0.975103734439834,0.975103734439834,0.048505983646947,-0.189235416805175,-0.508353243643736,15,mitocarta,Mtif3; Timm21; Taco1; Tufm; Cox14; Mtrf1; Hemk1; Mtrf1l,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS,0.186695278969957,0.440067443286327,0.148261500475107,-0.360725708805501,-1.21544506831075,33,mitocarta,Bcl2l11; Bid; Bnip3; Mcl1; Bad; Bcl2l13; Aifm3; Casp8; Styxl1; Aifm2,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY,0.0300157174888477,0.150615476920176,0.352487857583619,-0.570656075586607,-1.57150532719353,17,mitocarta,Snap29; Marchf5; Nbr1; Bcl2l13; Stx17,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION,0.236514522821577,0.506734913793103,0.127505315300183,-0.440691404843622,-1.18385294296582,15,mitocarta,Stx17; Mul1; Mtfr1; Mtfr2; Mtfp1; Slc25a46; Mief1; Rab24; Spire1; Mff,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS,0.00146169377696046,0.0120589736599238,0.45505986738723,0.586859462000066,1.817305047264,29,mitocarta,Cox18; Cox20; Pnkd; Higd1a; Cox10; Pet100; Cox16; Cox15; Coa3; Sco2; Coa6; Cox17; Cox19,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS,0.885931558935361,0.945728921500761,0.0488970772260102,0.252110202803942,0.687639846063937,17,mitocarta,Cox8b; Cox6c; Cox7c; Cox6a1; Cox6b1; Cox5b; Cox7b; Cox4i1,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS,0.525096525096525,0.825151682294539,0.0747385227439092,0.335682901647146,0.952155310998443,21,mitocarta,Ecsit; Ndufaf3; Tmem126a; Ndufaf4; Lyrm2; Acad9; Ndufaf7; Ndufaf5; Dmac1; Ndufaf8; Ndufaf2,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS,0.00115869241950272,0.0120589736599238,0.45505986738723,0.564050444530408,1.84252634360348,35,mitocarta,Ndufa8; Ndufs8; Ndufa11; Ndufab1; Ndufa13; Ndufa1; Ndufv3; Ndufc1; Ndufa12; Ndufb7; Ndufv2; Ndufa10; Ndufa5; Ndufs5; Ndufs7; Ndufa3; Ndufb2; Ndufs3; Ndufb5; Ndufb6,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS,0.0319487375285222,0.150615476920176,0.321775918075361,0.371619099851553,1.39973164657546,67,mitocarta,Cox18; Cox20; Pnkd; Higd1a; Cox10; Sdhaf1; Ecsit; Uqcc2; Ndufaf3; Pet100; Lyrm7; Tmem126a; Cox16; Ndufaf4; Cox15; Coa3; Sco2; Coa6; Lyrm2; Cox17; Cox19; Acad9; Ndufaf7,liver,RR-1,GLDS-48,Stat_(Space Flight & Carcass)v(Ground Control & Carcass),1,flight_positive
